q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean
1.643895,0.623462,2.139854,0.610046,1.147342,0.286627,5.453077,9.600000,3.000000,68.400000,19.000000,0.000000,180.050000
3.271137,0.712452,1.261767,0.708062,1.085771,1.021535,8.044586,1.550000,1.823529,0.000000,0.000000,0.000000,190.450000
0.539087,0.211599,0.954484,0.739991,1.496423,0.215517,1.495558,4.100000,2.562500,0.350000,7.000000,0.000000,163.600000
4.727427,0.749967,1.733690,0.659921,0.994494,1.041420,12.047091,1.650000,1.500000,7.200000,4.800000,0.000000,151.700000
6.510736,0.842296,1.818519,0.457870,1.092871,0.252817,23.557914,12.800000,1.910448,107.650000,24.191011,0.000000,135.850000
6.038186,0.718656,1.926695,0.530503,0.895484,0.453716,19.719189,6.000000,1.764706,87.700000,21.654321,0.000000,130.500000
8.045372,0.900243,1.642391,0.557561,1.069642,1.241344,25.819949,5.600000,1.647059,57.550000,14.036585,0.000000,133.150000
6.803137,0.857853,1.927851,0.541765,0.932655,0.661237,21.207662,4.550000,1.784314,83.000000,19.761905,0.000000,131.550000
5.604440,0.757047,1.988592,0.562321,0.829073,0.531242,17.612729,3.150000,1.575000,84.600000,18.193548,0.000000,135.300000
2.510963,0.542897,2.347132,0.499690,1.462180,0.085011,9.118562,14.450000,2.470085,136.750000,29.728261,0.000000,135.750000
4.472458,0.771348,1.279542,0.820739,1.102299,1.774975,9.553904,0.000000,0.000000,0.000000,0.000000,0.000000,183.450000
5.184503,0.853038,2.291110,0.526837,1.409138,0.235190,17.488462,8.650000,2.217949,118.900000,44.037037,0.000000,155.750000
2.377269,0.470724,1.844865,0.545077,2.067530,0.118808,9.647189,22.300000,4.372549,131.100000,32.370370,0.000000,130.900000
5.907253,0.950058,2.231385,0.532583,1.176517,0.255873,18.678754,5.300000,1.656250,106.750000,40.283019,0.000000,130.550000
4.277257,0.748864,2.336720,0.552044,1.375660,0.229610,13.616412,6.050000,1.833333,110.800000,36.933333,0.000000,138.050000
6.001348,0.908166,2.181747,0.509256,1.361834,0.255839,21.111426,9.600000,1.828571,116.250000,33.695652,0.000000,133.200000
3.480939,0.649903,2.276051,0.522205,1.622396,0.116201,12.669539,13.050000,2.718750,123.800000,32.578947,0.000000,135.000000
6.047002,0.826949,2.216918,0.632096,1.144233,0.860977,17.009552,2.350000,1.740741,62.250000,20.409836,0.000000,153.850000
5.294574,0.718131,2.135714,0.559949,1.148879,0.362579,17.298027,4.550000,1.820000,103.000000,26.753247,0.000000,127.050000
5.469977,0.978564,2.056171,0.569259,1.316391,0.474418,17.417932,4.600000,1.916667,92.350000,23.987013,0.000000,128.550000
3.618247,0.621776,2.063758,0.516547,1.513209,0.126290,14.172553,19.350000,4.206522,131.400000,41.062500,0.000000,119.350000
5.357591,0.800309,2.008750,0.538192,1.318645,0.364254,18.212721,10.750000,2.756410,109.500000,33.181818,0.000000,121.600000
6.605015,0.990253,1.940681,0.520848,1.140323,0.343979,24.301668,12.400000,2.317757,115.350000,34.954545,0.000000,119.650000
4.161376,0.641211,2.044051,0.478172,0.983996,0.117927,17.439948,26.900000,3.659864,143.500000,37.272727,0.000000,123.200000
3.837112,0.610331,2.015189,0.545520,1.485432,0.214071,14.956433,16.500000,3.027523,125.800000,38.707692,0.000000,126.050000
1.255903,0.343557,1.724235,0.551513,2.157336,0.094795,4.313883,20.350000,3.803738,132.100000,26.959184,0.000000,141.200000
2.457700,0.493734,1.689890,0.459455,1.220096,0.057651,10.203129,41.100000,4.835294,165.550000,41.911392,0.000000,125.550000
2.925937,0.643997,2.231023,0.508616,1.552484,0.141493,10.653569,16.150000,2.543307,136.400000,33.679012,0.000000,135.500000
4.072283,0.646657,2.246135,0.480769,1.127976,0.104916,15.891946,23.800000,3.216216,153.350000,47.921875,0.000000,125.900000
0.332015,0.119358,1.186040,0.518408,2.694495,0.000000,1.358552,33.550000,9.867647,148.050000,32.538462,0.088296,138.050000
7.568103,1.362132,2.017435,0.485781,1.386228,0.250706,31.226804,26.450000,3.526667,148.450000,46.390625,0.000000,123.900000
